latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
39.03518,-96.37634,321.81,2.04,1.39,2025-04-07,2104,A,79,6.1NRT,293.63,42.12,D
39.11943,-95.49014,303.35,2.33,1.48,2025-04-07,2104,A,23,6.1NRT,290.29,12.25,D
39.00726,-96.97482,348.42,1.87,1.34,2025-04-07,2104,A,95,6.1NRT,294.95,140.37,D
39.00534,-96.99592,321.04,1.87,1.34,2025-04-07,2104,A,78,6.1NRT,294.01,38.81,D
38.63334,-100.59793,317.06,1.18,1.08,2025-04-07,2104,A,52,6.1NRT,303.52,7.27,D
39.11837,-95.49779,309.93,2.33,1.48,2025-04-07,2104,A,54,6.1NRT,290.99,26.69,D
39.00296,-96.98166,340.77,1.87,1.34,2025-04-07,2104,A,91,6.1NRT,295.08,103.2,D
38.63783,-100.60579,325.43,1.18,1.08,2025-04-07,2104,A,75,6.1NRT,303.92,18.13,D
39.135,-96.2791,314.01,2.08,1.4,2025-04-07,2104,A,44,6.1NRT,292.84,23.66,D
39.14936,-96.25694,324.34,2.09,1.41,2025-04-07,2104,A,82,6.1NRT,293.27,52.48,D
39.1474,-96.28043,359.97,2.08,1.4,2025-04-07,2104,A,99,6.1NRT,296.35,238.5,D
39.12391,-96.5568,309.97,2,1.38,2025-04-07,2104,A,59,6.1NRT,295.07,16.88,D
39.15099,-96.2622,337.46,2.09,1.41,2025-04-07,2104,A,90,6.1NRT,293.58,100.99,D
39.14917,-96.28555,339.39,2.08,1.4,2025-04-07,2104,A,91,6.1NRT,295.22,108.31,D
39.30396,-96.12109,307.03,2.14,1.42,2025-04-07,2104,A,59,6.1NRT,290.11,15.72,D
39.30204,-96.14519,317.69,2.13,1.42,2025-04-07,2104,A,76,6.1NRT,291.67,40.39,D
39.14925,-98.01442,316,1.63,1.26,2025-04-07,2104,A,40,6.1NRT,297.27,15.36,D
39.14745,-98.03304,368.72,1.62,1.25,2025-04-07,2104,A,100,6.1NRT,299.92,216.57,D
39.14568,-98.05137,322.94,1.62,1.25,2025-04-07,2104,A,78,6.1NRT,297.82,30.06,D
39.15849,-98.03479,353.82,1.62,1.25,2025-04-07,2104,A,97,6.1NRT,298.91,130.82,D
39.15671,-98.05299,334.71,1.62,1.25,2025-04-07,2104,A,87,6.1NRT,297.93,58.09,D
39.36865,-96.10462,344.49,2.15,1.42,2025-04-07,2104,A,93,6.1NRT,293.32,143.57,D
39.37094,-96.0853,322.88,2.15,1.43,2025-04-07,2104,A,81,6.1NRT,291.67,51.89,D
39.36906,-96.10969,341.5,2.15,1.42,2025-04-07,2104,A,92,6.1NRT,293.24,128.17,D
39.38351,-96.08701,333.04,2.15,1.43,2025-04-07,2104,A,88,6.1NRT,292.31,87.11,D
39.38159,-96.1115,355.47,2.15,1.42,2025-04-07,2104,A,98,6.1NRT,294.36,213.59,D
39.59489,-93.60403,300.64,3.11,1.67,2025-04-07,2104,A,35,6.1NRT,288.68,17.28,D
39.41922,-96.11658,311.45,2.15,1.42,2025-04-07,2104,A,58,6.1NRT,290.9,23.04,D
39.26477,-97.86842,316.86,1.67,1.27,2025-04-07,2104,A,66,6.1NRT,296.64,20.31,D
39.2778,-97.85085,310.08,1.67,1.27,2025-04-07,2104,A,36,6.1NRT,295.52,9,D
39.27594,-97.87008,321.84,1.67,1.27,2025-04-07,2104,A,77,6.1NRT,296.05,30.89,D
39.46688,-96.34866,306.18,2.08,1.4,2025-04-07,2104,A,54,6.1NRT,291.81,14.16,D
39.45436,-96.65036,306.22,1.99,1.38,2025-04-07,2104,A,48,6.1NRT,291.35,14.09,D
39.53599,-96.29113,304.68,2.1,1.41,2025-04-07,2104,A,45,6.1NRT,290.5,12.88,D
39.43974,-97.57455,311.99,1.75,1.3,2025-04-07,2104,A,40,6.1NRT,295.29,12.57,D
39.43793,-97.59447,318.24,1.74,1.29,2025-04-07,2104,A,73,6.1NRT,295.6,24.16,D
39.51179,-96.88837,310.54,1.93,1.36,2025-04-07,2104,A,63,6.1NRT,292.83,16.53,D
39.45116,-97.57611,318.76,1.75,1.3,2025-04-07,2104,A,74,6.1NRT,295.94,25.29,D
39.54841,-96.59873,353.02,2.01,1.38,2025-04-07,2104,A,97,6.1NRT,292.45,180.05,D
39.54649,-96.62179,355.17,2,1.38,2025-04-07,2104,A,98,6.1NRT,295.47,193.08,D
39.56057,-96.60064,328.56,2.01,1.38,2025-04-07,2104,A,81,6.1NRT,292.6,61.98,D
39.58243,-96.48776,304.88,2.04,1.39,2025-04-07,2104,A,43,6.1NRT,290.61,11.07,D
39.57273,-96.60252,334.03,2.01,1.38,2025-04-07,2104,A,88,6.1NRT,294.36,81.35,D
39.57077,-96.62551,323.63,2,1.38,2025-04-07,2104,A,62,6.1NRT,293.38,44.76,D
39.56495,-96.6936,309.34,1.98,1.37,2025-04-07,2104,A,61,6.1NRT,291.97,16.35,D
39.57749,-96.61086,330.95,2.01,1.38,2025-04-07,2104,A,78,6.1NRT,294.79,68.68,D
39.57022,-96.70189,306.74,1.98,1.37,2025-04-07,2104,A,43,6.1NRT,291.6,10.76,D
39.61299,-96.47552,320.32,2.05,1.39,2025-04-07,2104,A,78,6.1NRT,291.83,42.43,D
39.61112,-96.49889,358.61,2.04,1.39,2025-04-07,2104,A,99,6.1NRT,294.16,226.27,D
39.62341,-96.5004,316.92,2.04,1.39,2025-04-07,2104,A,74,6.1NRT,292.84,32.66,D
39.77176,-95.42467,303.87,2.4,1.49,2025-04-07,2104,A,46,6.1NRT,289.72,11.8,D
39.76764,-95.42912,305.55,2.4,1.49,2025-04-07,2104,A,55,6.1NRT,289.61,15.51,D
39.70236,-96.6327,306.61,2.01,1.38,2025-04-07,2104,A,51,6.1NRT,291.91,11.39,D
39.7005,-96.65554,313.85,2,1.38,2025-04-07,2104,A,69,6.1NRT,292.33,25.43,D
39.70686,-97.14774,308.33,1.87,1.34,2025-04-07,2104,A,54,6.1NRT,294.8,10.69,D
39.77506,-96.50223,307.53,2.05,1.39,2025-04-07,2104,A,56,6.1NRT,292.08,13.36,D
39.72475,-98.18708,312.53,1.62,1.25,2025-04-07,2104,A,42,6.1NRT,296.71,10.51,D
39.73576,-98.18896,319.42,1.62,1.25,2025-04-07,2104,A,73,6.1NRT,296.92,23.24,D
39.66777,-101.5218,314.85,1.11,1.05,2025-04-07,2104,A,48,6.1NRT,300.9,6.51,D
39.99146,-98.82942,313.04,1.5,1.21,2025-04-07,2104,A,59,6.1NRT,296.12,11.51,D
39.98971,-98.84664,316.07,1.5,1.21,2025-04-07,2104,A,67,6.1NRT,295.34,16.01,D
40.34317,-97.50491,313.09,1.81,1.32,2025-04-07,2104,A,65,6.1NRT,294.17,14.84,D
40.34137,-97.52577,312.13,1.81,1.32,2025-04-07,2104,A,62,6.1NRT,295,12.67,D
40.59127,-95.66787,307.43,2.37,1.49,2025-04-07,2104,A,43,6.1NRT,291.27,14.19,D
40.94764,-94.78098,307.59,2.71,1.58,2025-04-07,2104,A,60,6.1NRT,287.07,27.62,D
40.82335,-100.36081,313.74,1.28,1.12,2025-04-07,2104,A,61,6.1NRT,298.58,11.49,D
41.77425,-93.42046,337.5,3.35,1.73,2025-04-07,2104,A,90,6.1NRT,286.82,219.64,D
41.77219,-93.46028,366.64,3.34,1.72,2025-04-07,2104,A,100,6.1NRT,290.38,596.96,D
41.77264,-93.4285,351.53,3.35,1.73,2025-04-07,2104,A,96,6.1NRT,287.65,371.18,D
41.7708,-93.46842,354.04,3.34,1.72,2025-04-07,2104,A,97,6.1NRT,289.32,400.11,D
41.46334,-99.03894,309.88,1.53,1.22,2025-04-07,2104,A,55,6.1NRT,294.51,9.47,D
41.58976,-98.44115,308.24,1.66,1.27,2025-04-07,2104,A,48,6.1NRT,291.44,9.72,D
41.7031,-99.15321,317.81,1.52,1.22,2025-04-07,2104,A,71,6.1NRT,294.56,21.48,D
41.75716,-98.71479,320.92,1.61,1.25,2025-04-07,2104,A,77,6.1NRT,293.9,29.91,D
41.75533,-98.73371,308.93,1.6,1.25,2025-04-07,2104,A,54,6.1NRT,293.64,9.52,D
41.7592,-98.72209,323.73,1.61,1.25,2025-04-07,2104,A,80,6.1NRT,294.11,34.37,D
41.72371,-99.218,308.83,1.51,1.21,2025-04-07,2104,A,52,6.1NRT,292.15,10.88,D
41.7192,-99.48304,319.76,1.46,1.19,2025-04-07,2104,A,75,6.1NRT,294.3,23.32,D
41.71748,-99.50018,309.42,1.46,1.19,2025-04-07,2104,A,53,6.1NRT,293.24,8.46,D
41.76118,-100.52914,318.84,1.29,1.13,2025-04-07,2104,A,46,6.1NRT,297.49,13.87,D
41.75948,-100.54433,342.58,1.29,1.13,2025-04-07,2104,A,92,6.1NRT,301.38,59.23,D
41.76176,-100.53637,334.03,1.29,1.13,2025-04-07,2104,A,85,6.1NRT,298.47,39.56,D
41.76014,-100.55146,325.1,1.29,1.13,2025-04-07,2104,A,55,6.1NRT,302.04,22.68,D
41.77167,-100.53812,325.29,1.29,1.13,2025-04-07,2104,A,65,6.1NRT,293.86,24.1,D
41.77002,-100.55344,350.39,1.29,1.13,2025-04-07,2104,A,95,6.1NRT,298.9,82.71,D
41.76838,-100.56857,322.85,1.29,1.13,2025-04-07,2104,A,72,6.1NRT,300.43,20.55,D
41.96164,-99.683,366.93,1.43,1.18,2025-04-07,2104,A,100,6.1NRT,298.84,171.49,D
41.95996,-99.69978,401.76,1.43,1.18,2025-04-07,2104,A,100,6.1NRT,307.99,437.91,D
41.95826,-99.71668,310.06,1.43,1.18,2025-04-07,2104,A,21,6.1NRT,295.53,7.46,D
41.97204,-99.68491,314.05,1.43,1.18,2025-04-07,2104,A,66,6.1NRT,294.57,12.56,D
41.97035,-99.70171,335.43,1.43,1.18,2025-04-07,2104,A,88,6.1NRT,293.67,53.04,D
42.30325,-96.27273,309.87,2.28,1.46,2025-04-07,2104,A,65,6.1NRT,291.75,19.71,D
42.74158,-99.92805,345.64,1.42,1.18,2025-04-07,2104,A,93,6.1NRT,296.27,82.02,D
42.73981,-99.94503,375.92,1.42,1.18,2025-04-07,2104,A,100,6.1NRT,302.59,222.21,D
42.73804,-99.96194,311.93,1.42,1.18,2025-04-07,2104,A,63,6.1NRT,296.62,9.84,D
42.73798,-99.93458,351.5,1.42,1.18,2025-04-07,2104,A,96,6.1NRT,299.17,102.85,D
42.7363,-99.95155,328.15,1.42,1.18,2025-04-07,2104,A,83,6.1NRT,299.02,36.2,D
42.74836,-99.93642,337.08,1.42,1.18,2025-04-07,2104,A,89,6.1NRT,293.77,59.15,D
42.74667,-99.95342,336.04,1.42,1.18,2025-04-07,2104,A,88,6.1NRT,294.85,55.56,D
42.80805,-100.53986,310.24,1.33,1.14,2025-04-07,2104,A,56,6.1NRT,295.13,8.71,D
42.80637,-100.5556,320.77,1.33,1.14,2025-04-07,2104,A,76,6.1NRT,293.67,22.39,D
44.50382,-108.40353,334.62,1.1,1.05,2025-04-07,2104,A,83,6.1NRT,279.45,41.81,D
44.50154,-108.41679,356.88,1.1,1.05,2025-04-07,2104,A,98,6.1NRT,292.75,91.98,D
44.85386,-108.26824,312.1,1.08,1.04,2025-04-07,2104,A,64,6.1NRT,296.09,9.77,D
45.81141,-107.62605,335.16,1.03,1.01,2025-04-07,2106,A,88,6.1NRT,292.68,32.39,D
45.80937,-107.63873,345.61,1.03,1.01,2025-04-07,2106,A,93,6.1NRT,294.62,50.53,D
46.38733,-105.84071,316.25,1,1,2025-04-07,2106,A,63,6.1NRT,302.28,6.52,D
46.48811,-105.31461,314.39,1.02,1.01,2025-04-07,2106,A,64,6.1NRT,303.64,4.55,D
47.41771,-104.36488,312.71,1.08,1.04,2025-04-07,2106,A,42,6.1NRT,296.7,6.78,D
47.41597,-104.37881,387.89,1.08,1.04,2025-04-07,2106,A,100,6.1NRT,303.34,204.48,D
47.41422,-104.39275,316.22,1.08,1.04,2025-04-07,2106,A,71,6.1NRT,298.35,9.58,D
47.6796,-110.62002,318.76,1.17,1.08,2025-04-07,2106,A,74,6.1NRT,274.86,22.37,D
47.67691,-110.63483,305.92,1.18,1.08,2025-04-07,2106,A,58,6.1NRT,277.29,9.73,D
29.85406,-115.22545,325.91,3.92,1.84,2025-04-07,2240,A,79,6.1NRT,310.82,74.7,D
29.84431,-115.22916,322.48,3.92,1.84,2025-04-07,2240,A,73,6.1NRT,310.26,48.16,D
18.13584,-99.01547,304.42,1.74,1.29,2025-04-08,0332,T,55,6.1NRT,293.43,9.97,N
18.61103,-99.14244,306.15,1.74,1.29,2025-04-08,0332,T,59,6.1NRT,295.56,10.29,N
19.03599,-98.47321,300.86,1.54,1.22,2025-04-08,0332,T,34,6.1NRT,286.15,11.83,N
19.02155,-98.62685,304.71,1.58,1.24,2025-04-08,0332,T,61,6.1NRT,269.23,20.56,N
18.96155,-99.33307,319.13,1.78,1.31,2025-04-08,0332,T,96,6.1NRT,292.32,39.14,N
18.95885,-99.34937,310.85,1.78,1.31,2025-04-08,0332,T,43,6.1NRT,290.79,23.74,N
18.95646,-99.36375,301.29,1.79,1.31,2025-04-08,0332,T,19,6.1NRT,287.88,11.47,N
18.96194,-99.32285,312.73,1.77,1.3,2025-04-08,0332,T,86,6.1NRT,290.73,27.7,N
18.95907,-99.33938,310.89,1.78,1.31,2025-04-08,0332,T,70,6.1NRT,291.51,24.9,N
18.95643,-99.35464,310.32,1.78,1.31,2025-04-08,0332,T,63,6.1NRT,289.94,24.61,N
18.97344,-99.32423,302.71,1.77,1.3,2025-04-08,0332,T,48,6.1NRT,288.22,14.09,N
18.97083,-99.33942,313.37,1.78,1.31,2025-04-08,0332,T,87,6.1NRT,289.2,31.95,N
18.96823,-99.35453,303.83,1.78,1.31,2025-04-08,0332,T,47,6.1NRT,285.99,16.81,N
19.02253,-100.07211,301.75,2.01,1.38,2025-04-08,0332,T,44,6.1NRT,287.49,16.75,N
19.01484,-100.0771,304.13,2.01,1.38,2025-04-08,0332,T,59,6.1NRT,287.65,20.52,N
18.86653,-101.12085,307.97,2.43,1.5,2025-04-08,0332,T,73,6.1NRT,297.12,22.56,N
19.07585,-100.08379,308.11,2.01,1.38,2025-04-08,0332,T,74,6.1NRT,287.11,28.6,N
19.07283,-100.10123,307.22,2.02,1.38,2025-04-08,0332,T,71,6.1NRT,286.7,26.86,N
21.61443,-98.42449,328.93,1.37,1.16,2025-04-08,0332,T,100,6.1NRT,287.23,46.31,N
21.82851,-98.12234,306.55,1.31,1.13,2025-04-08,0332,T,68,6.1NRT,285.61,13.73,N
21.82694,-98.8798,306.41,1.46,1.19,2025-04-08,0332,T,68,6.1NRT,287.3,14.51,N
22.82892,-99.04406,307.11,1.44,1.19,2025-04-08,0334,T,70,6.1NRT,287.59,14.86,N
22.86223,-99.03672,304.72,1.43,1.18,2025-04-08,0334,T,61,6.1NRT,287.15,12.32,N
22.89613,-98.96017,301.38,1.42,1.18,2025-04-08,0334,T,41,6.1NRT,286.93,8.84,N
22.90246,-98.96786,302.79,1.42,1.18,2025-04-08,0334,T,51,6.1NRT,286.95,10.02,N
22.25317,-105.28557,314.45,4.19,1.9,2025-04-08,0334,T,89,6.1NRT,289.77,109.7,N
22.25858,-105.29276,306.92,4.19,1.9,2025-04-08,0334,T,70,6.1NRT,289.75,65.29,N
24.20501,-99.50924,308.86,1.46,1.19,2025-04-08,0334,T,76,6.1NRT,286.02,19.8,N
24.19987,-99.51384,311.22,1.46,1.19,2025-04-08,0334,T,79,6.1NRT,285.61,21.92,N
24.35318,-99.7318,304.37,1.5,1.21,2025-04-08,0334,T,55,6.1NRT,280.84,15.7,N
30.25142,-91.18376,301.47,1.68,1.27,2025-04-08,0334,T,41,6.1NRT,282.92,15.97,N
37.22396,-96.13319,311.3,1.11,1.05,2025-04-08,0336,T,82,6.1NRT,278.96,16.81,N
37.2225,-96.14545,308.89,1.11,1.05,2025-04-08,0336,T,76,6.1NRT,278.75,14.75,N
37.63242,-96.8496,307.5,1.06,1.03,2025-04-08,0336,T,72,6.1NRT,278.14,13.27,N
37.63098,-96.86134,305.72,1.06,1.03,2025-04-08,0336,T,65,6.1NRT,278.14,11.91,N
38.03112,-95.75345,303.5,1.17,1.08,2025-04-08,0336,T,55,6.1NRT,275.2,12.47,N
38.02961,-95.76649,324.78,1.17,1.08,2025-04-08,0336,T,100,6.1NRT,277.28,34.37,N
38.03491,-95.75987,332.96,1.17,1.08,2025-04-08,0336,T,100,6.1NRT,277.18,47.55,N
38.03345,-95.77291,320.82,1.17,1.08,2025-04-08,0336,T,100,6.1NRT,275.87,29.46,N
38.17848,-97.04404,300.86,1.06,1.03,2025-04-08,0336,T,35,6.1NRT,273.34,9.93,N
38.34065,-95.91498,303.55,1.16,1.07,2025-04-08,0336,T,56,6.1NRT,274.01,12.97,N
38.62994,-96.25676,303.1,1.13,1.06,2025-04-08,0336,T,53,6.1NRT,274.07,12.31,N
39.00629,-96.66333,325.15,1.1,1.05,2025-04-08,0336,T,100,6.1NRT,274.6,31.68,N
41.61952,-99.01203,302.94,1.01,1.01,2025-04-08,0338,T,52,6.1NRT,272.14,10.79,N
34.74038,-117.3267,302.43,1.55,1.23,2025-04-08,0514,T,49,6.1NRT,286.27,13.22,N
19.01838,-100.07745,307.17,1.68,1.28,2025-04-08,0907,A,71,6.1NRT,283.78,22.72,N
18.13733,-99.00286,309.17,1.38,1.16,2025-04-08,0907,A,77,6.1NRT,291.28,14.72,N
33.42293,-110.85233,323.98,1.56,1.23,2025-04-08,1041,A,100,6.1NRT,280.86,49.54,N
19.41406,-155.25174,367.39,4.82,2,2025-04-08,1225,A,100,6.1NRT,291.56,1067.2,N
19.41188,-155.25697,374.17,4.82,2,2025-04-08,1225,A,100,6.1NRT,293.39,1290.04,N
43.12784,-91.74329,304.04,1.87,1.34,2025-04-08,1535,T,58,6.1NRT,284.8,11.26,D
42.92267,-90.40971,302.54,1.57,1.23,2025-04-08,1535,T,53,6.1NRT,282.69,8.03,D
42.92095,-90.391,302.34,1.56,1.23,2025-04-08,1535,T,52,6.1NRT,283.5,7.84,D
42.91137,-92.63455,317.84,2.1,1.41,2025-04-08,1535,T,78,6.1NRT,285.3,43.47,D
42.90956,-92.60941,314.47,2.09,1.41,2025-04-08,1535,T,75,6.1NRT,285.1,34.87,D
22.40947,-80.89674,326.69,3.32,1.72,2025-04-08,1539,T,82,6.1NRT,295.37,93.74,D
43.02277,-94.632,301.17,2.78,1.59,2025-04-08,1535,T,45,6.1NRT,284.3,12.92,D
22.411,-80.90327,327.76,3.32,1.72,2025-04-08,1539,T,83,6.1NRT,295.09,102.35,D
42.7954,-92.62978,300.35,2.09,1.41,2025-04-08,1535,T,27,6.1NRT,284.3,8.84,D
42.79362,-92.60466,305.24,2.09,1.41,2025-04-08,1535,T,61,6.1NRT,284.63,15.97,D
22.39618,-80.90678,323.55,3.32,1.72,2025-04-08,1539,T,79,6.1NRT,294.49,80.24,D
42.68441,-92.88139,317.52,2.16,1.43,2025-04-08,1535,T,78,6.1NRT,284.36,45.34,D
24.33029,-99.72261,333.64,3.92,1.84,2025-04-08,1539,T,86,6.1NRT,294.03,217.71,D
42.68343,-92.88744,317.27,2.16,1.43,2025-04-08,1535,T,77,6.1NRT,284.67,46.31,D
24.33858,-99.72861,335.46,3.92,1.84,2025-04-08,1539,T,88,6.1NRT,294.54,235.95,D
43.67556,-88.67847,300.88,1.31,1.13,2025-04-08,1533,T,42,6.1NRT,282.33,7.8,D
42.44329,-90.63293,316.46,1.59,1.24,2025-04-08,1535,T,72,6.1NRT,284.34,30.37,D
23.78702,-98.37357,321.64,3.05,1.66,2025-04-08,1539,T,77,6.1NRT,301.52,70.45,D
42.44162,-90.61409,304.46,1.58,1.24,2025-04-08,1535,T,45,6.1NRT,282.73,13.49,D
23.78539,-98.37971,321.46,3.05,1.66,2025-04-08,1539,T,77,6.1NRT,301.23,66.87,D
42.27647,-89.39533,301.57,1.36,1.15,2025-04-08,1535,T,48,6.1NRT,283.44,5.79,D
42.27481,-89.37917,313.74,1.36,1.15,2025-04-08,1535,T,74,6.1NRT,282.9,18.47,D
41.57008,-84.04379,303.72,1.01,1.01,2025-04-08,1535,T,57,6.1NRT,281.97,7.39,D
42.23584,-89.79346,302.94,1.42,1.18,2025-04-08,1535,T,51,6.1NRT,286.26,6.64,D
42.13143,-88.98072,301.48,1.29,1.13,2025-04-08,1535,T,47,6.1NRT,283.55,4.91,D
42.12982,-88.96557,301.97,1.29,1.13,2025-04-08,1535,T,50,6.1NRT,284.73,5.55,D
42.46506,-94.55634,313.01,2.71,1.58,2025-04-08,1535,T,73,6.1NRT,284.95,44.22,D
42.45966,-94.56305,312.59,2.71,1.58,2025-04-08,1535,T,73,6.1NRT,285.18,40.65,D
41.89693,-89.26279,304.39,1.32,1.14,2025-04-08,1535,T,59,6.1NRT,284.37,7.58,D
41.89531,-89.24729,321.41,1.32,1.14,2025-04-08,1535,T,81,6.1NRT,284.57,27.93,D
41.71022,-89.32504,300.06,1.33,1.14,2025-04-08,1535,T,21,6.1NRT,284.51,4.85,D
41.66476,-88.99084,300.88,1.28,1.12,2025-04-08,1535,T,42,6.1NRT,284.6,4.5,D
41.81984,-93.47309,303.93,2.29,1.47,2025-04-08,1535,T,57,6.1NRT,287.19,12.87,D
41.62687,-90.91373,305.27,1.61,1.25,2025-04-08,1535,T,61,6.1NRT,286.72,8.12,D
41.62553,-90.91995,303,1.61,1.25,2025-04-08,1535,T,54,6.1NRT,286.33,6.31,D
41.46773,-89.43463,301.01,1.33,1.14,2025-04-08,1535,T,25,6.1NRT,285.12,4.79,D
41.63786,-92.16299,302.89,1.9,1.35,2025-04-08,1535,T,36,6.1NRT,284.45,10.03,D
41.64397,-92.16914,304.48,1.9,1.35,2025-04-08,1535,T,59,6.1NRT,284.32,13.54,D
41.63515,-92.51711,312.99,2,1.38,2025-04-08,1535,T,73,6.1NRT,286.06,27.99,D
41.58476,-92.49979,305.78,1.99,1.38,2025-04-08,1535,T,58,6.1NRT,287.38,14.93,D
41.58035,-92.50636,302.5,1.99,1.38,2025-04-08,1535,T,38,6.1NRT,287.05,10.24,D
41.5785,-92.48302,304.32,1.98,1.37,2025-04-08,1535,T,59,6.1NRT,287.89,12.05,D
41.39006,-93.6069,310.33,2.31,1.47,2025-04-08,1535,T,70,6.1NRT,285.71,32.49,D
41.22369,-91.51791,308.09,1.72,1.29,2025-04-08,1535,T,47,6.1NRT,288.14,12.65,D
41.39199,-93.61372,308.08,2.31,1.47,2025-04-08,1535,T,66,6.1NRT,285.82,27.01,D
41.21233,-91.50616,314.86,1.72,1.29,2025-04-08,1535,T,75,6.1NRT,287.65,25.86,D
41.22037,-91.7317,300.44,1.77,1.3,2025-04-08,1535,T,31,6.1NRT,285.02,7.43,D
41.40735,-95.83815,301.88,3.18,1.69,2025-04-08,1535,T,49,6.1NRT,284.59,17.9,D
41.40789,-95.84406,302.52,3.18,1.69,2025-04-08,1535,T,53,6.1NRT,284.78,20.77,D
40.9257,-91.09035,300.22,1.61,1.25,2025-04-08,1535,T,28,6.1NRT,284.24,7.65,D
40.92406,-91.07179,310.37,1.61,1.25,2025-04-08,1535,T,70,6.1NRT,283.48,18.8,D
41.11649,-93.76611,305.24,2.35,1.48,2025-04-08,1535,T,61,6.1NRT,284.64,22.79,D
40.92272,-91.0781,314.18,1.61,1.25,2025-04-08,1535,T,72,6.1NRT,283.86,23.24,D
40.93225,-91.6875,311.17,1.75,1.3,2025-04-08,1535,T,71,6.1NRT,284.53,24.41,D
40.93051,-91.6673,315.9,1.74,1.29,2025-04-08,1535,T,76,6.1NRT,284.46,32.59,D
41.05736,-93.64169,301.37,2.3,1.47,2025-04-08,1535,T,46,6.1NRT,285.52,14.18,D
40.85172,-92.23702,300.12,1.88,1.34,2025-04-08,1535,T,29,6.1NRT,284.78,10.22,D
40.72413,-90.87321,310.92,1.56,1.23,2025-04-08,1535,T,71,6.1NRT,286.63,17.18,D
40.72249,-90.85516,328.02,1.55,1.23,2025-04-08,1535,T,85,6.1NRT,286.97,47.51,D
40.84512,-92.24387,300.33,1.88,1.34,2025-04-08,1535,T,35,6.1NRT,284.93,9.61,D
40.71974,-90.86163,327.24,1.55,1.23,2025-04-08,1535,T,85,6.1NRT,287.05,44.94,D
40.64971,-91.70626,308.3,1.74,1.29,2025-04-08,1535,T,67,6.1NRT,283.9,20.28,D
40.58556,-94.74118,312.94,2.66,1.57,2025-04-08,1535,T,73,6.1NRT,284.96,47.54,D
38.70692,-87.50563,300.08,1.05,1.02,2025-04-08,1537,T,26,6.1NRT,282.43,5.47,D
39.37182,-96.10513,300.65,3.16,1.68,2025-04-08,1537,T,37,6.1NRT,285.9,16.86,D
39.37007,-96.06965,328.1,3.14,1.68,2025-04-08,1537,T,85,6.1NRT,287.17,138.47,D
39.37049,-96.0769,328.52,3.14,1.68,2025-04-08,1537,T,86,6.1NRT,287.28,141.36,D
38.95776,-91.73406,304.89,1.66,1.27,2025-04-08,1537,T,60,6.1NRT,285.99,13.66,D
38.99017,-96.24007,307.64,3.19,1.69,2025-04-08,1537,T,24,6.1NRT,286.34,32.94,D
38.9958,-96.64985,305,3.39,1.74,2025-04-08,1537,T,60,6.1NRT,286.45,34.67,D
38.98273,-96.38718,313.64,3.26,1.71,2025-04-08,1537,T,74,6.1NRT,286.94,60.96,D
38.9752,-96.24127,312.93,3.19,1.69,2025-04-08,1537,T,59,6.1NRT,286.26,52.26,D
38.9733,-96.20494,349.62,3.18,1.69,2025-04-08,1537,T,96,6.1NRT,289.49,319.39,D
38.96761,-96.38816,313.13,3.26,1.71,2025-04-08,1537,T,73,6.1NRT,286.48,57.83,D
38.95837,-96.20613,328.91,3.18,1.69,2025-04-08,1537,T,86,6.1NRT,286.6,135.22,D
38.88907,-95.46416,305.22,2.84,1.61,2025-04-08,1537,T,61,6.1NRT,286.17,29.59,D
38.96899,-96.3939,314.44,3.26,1.71,2025-04-08,1537,T,52,6.1NRT,286.38,60.2,D
38.95871,-96.21217,330.88,3.18,1.69,2025-04-08,1537,T,87,6.1NRT,287.08,152.08,D
38.88515,-95.47034,311.03,2.84,1.61,2025-04-08,1537,T,67,6.1NRT,286.38,48.28,D
38.36834,-92.00815,309.99,1.69,1.28,2025-04-08,1537,T,69,6.1NRT,284.94,22.99,D
38.36669,-91.98951,310.11,1.69,1.28,2025-04-08,1537,T,70,6.1NRT,285.42,23.09,D
38.36766,-91.99622,319.47,1.69,1.28,2025-04-08,1537,T,79,6.1NRT,285.48,37.56,D
38.63902,-96.11528,302.42,3.11,1.67,2025-04-08,1537,T,52,6.1NRT,286.8,20.68,D
38.62421,-96.11643,304.53,3.11,1.67,2025-04-08,1537,T,59,6.1NRT,286.85,27.61,D
38.51817,-96.09563,304.62,3.09,1.67,2025-04-08,1537,T,59,6.1NRT,286.55,26.97,D
38.20855,-96.17573,300.93,3.11,1.67,2025-04-08,1537,T,43,6.1NRT,286.28,19.36,D
38.19386,-96.46645,317.16,3.25,1.7,2025-04-08,1537,T,77,6.1NRT,286.41,77.07,D
38.11723,-95.88259,305.6,2.97,1.64,2025-04-08,1537,T,62,6.1NRT,286.61,31.73,D
38.11551,-95.89013,304.04,2.97,1.64,2025-04-08,1537,T,58,6.1NRT,286.54,27.36,D
37.8647,-95.9251,303.2,2.97,1.64,2025-04-08,1537,T,55,6.1NRT,287.1,22.45,D
37.86248,-95.93138,305.9,2.97,1.64,2025-04-08,1537,T,62,6.1NRT,287.24,28.95,D
37.764,-95.74347,300.2,2.88,1.62,2025-04-08,1537,T,31,6.1NRT,286.55,15.4,D
37.77206,-96.41833,304.74,3.19,1.69,2025-04-08,1537,T,60,6.1NRT,286.99,30.96,D
